NEWCODE,HTS_MASTER_CODE,COUNTRY,NEWRATE,NEWRATE_CLEAN,RATE_MODIFIER,ADDITIONAL_DUTY_PCT,ADDITIONAL_VALUE,ADDITIONAL_UNIT,TRADEPROGRAM,MATCH_PRIORITY
9903.45.22,8541.42.00,Tunisia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,Tuvalu,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,Uganda,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,Ukraine,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,United Arab Emirates,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.00,United Kingdom,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.00,United States,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.00,Uruguay,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.00,Uzbekistan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,Vanuatu,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,Vietnam,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.00,Yemen,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,Zambia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.00,Zimbabwe,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Afghanistan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Albania,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Algeria,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Andorra,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Angola,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Antigua and Barbuda,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Armenia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Australia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Austria,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Azerbaijan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Bahamas,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Bahrain,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Barbados,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Belgium,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Belize,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Benin,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Bhutan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Bolivia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Bosnia and Herzegovina,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Botswana,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Brazil,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Brunei,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Bulgaria,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Burkina Faso,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Burma,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Burundi,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Cambodia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Cameroon,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Canada,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Cape Verde,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Central African Republic,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Chad,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Chile,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,China,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Comoros,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Cote d'Ivoire,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Croatia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Cyprus,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Czech Republic,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,DR Congo,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Denmark,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Djibouti,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Dominica,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Ecuador,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Egypt,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Eritrea,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Estonia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Ethiopia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Fiji,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Finland,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,France,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Gabon,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Gambia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Georgia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Germany,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Ghana,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Greece,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Grenada,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Guinea,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Guinea-Bissau,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Guyana,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Haiti,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Hong Kong,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Hungary,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Iceland,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,India,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Indonesia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Iraq,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Ireland,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Israel,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Italy,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Jamaica,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Japan,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Jordan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Kazakhstan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Kenya,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Kiribati,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Kosovo,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Kuwait,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Kyrgyzstan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Laos,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Latvia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Lebanon,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Lesotho,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Liberia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Liechtenstein,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Lithuania,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Luxembourg,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Macau,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Macedonia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Madagascar,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Malawi,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Malaysia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Maldives,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Mali,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Malta,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Marshall Islands,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Mauritania,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Mauritius,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Mexico,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Micronesia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Moldova,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Monaco,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Mongolia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Montenegro,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Mozambique,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Namibia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Nauru,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Nepal,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Netherlands,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,New Zealand,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Niger,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Nigeria,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,North Macedonia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Norway,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Oman,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Pakistan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Palau,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Panama,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Papua New Guinea,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Paraguay,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Philippines,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Poland,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Portugal,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Qatar,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Romania,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Russia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Rwanda,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Saint Kitts and Nevis,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Saint Lucia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Saint Vincent and the Grenadines,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Samoa,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,San Marino,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Sao Tome and Principe,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Saudi Arabia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Senegal,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Serbia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Seychelles,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Sierra Leone,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Singapore,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Slovakia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Slovenia,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Solomon Islands,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Somalia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,South Africa,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,South Korea,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,South Sudan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Spain,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Sri Lanka,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Suriname,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Swaziland,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Sweden,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Switzerland,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Taiwan,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Tanzania,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Timor-Leste,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Togo,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Tonga,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Trinidad and Tobago,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Tunisia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Tuvalu,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Uganda,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Ukraine,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,United Arab Emirates,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,United Kingdom,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,United States,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Uruguay,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Uzbekistan,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Vanuatu,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Vietnam,Base Rate,,,0.3,,,Section 201,10
9903.45.22,8541.42.0010,Yemen,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Zambia,Base Rate,,,0.0,,,Section 201,10
9903.45.22,8541.42.0010,Zimbabwe,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Afghanistan,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Albania,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Algeria,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Andorra,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Angola,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Antigua and Barbuda,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Armenia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Australia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Austria,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Azerbaijan,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Bahamas,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Bahrain,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Barbados,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Belgium,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Belize,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Benin,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Bhutan,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Bolivia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Bosnia and Herzegovina,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Botswana,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Brazil,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Brunei,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Bulgaria,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Burkina Faso,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Burma,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Burundi,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Cambodia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Cameroon,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Canada,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Cape Verde,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Central African Republic,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Chad,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Chile,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,China,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Comoros,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Cote d'Ivoire,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Croatia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Cyprus,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Czech Republic,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,DR Congo,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Denmark,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Djibouti,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Dominica,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Ecuador,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Egypt,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Eritrea,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Estonia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Ethiopia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Fiji,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Finland,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,France,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Gabon,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Gambia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Georgia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Germany,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Ghana,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Greece,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Grenada,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Guinea,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Guinea-Bissau,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Guyana,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Haiti,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Hong Kong,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Hungary,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Iceland,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,India,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Indonesia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Iraq,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Ireland,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Israel,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Italy,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Jamaica,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Japan,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Jordan,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Kazakhstan,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Kenya,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Kiribati,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Kosovo,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Kuwait,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Kyrgyzstan,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Laos,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Latvia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Lebanon,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Lesotho,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Liberia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Liechtenstein,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Lithuania,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Luxembourg,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Macau,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Macedonia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Madagascar,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Malawi,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Malaysia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Maldives,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Mali,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Malta,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Marshall Islands,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Mauritania,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Mauritius,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Mexico,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Micronesia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Moldova,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Monaco,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Mongolia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Montenegro,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Mozambique,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Namibia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Nauru,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Nepal,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Netherlands,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,New Zealand,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Niger,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Nigeria,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,North Macedonia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Norway,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Oman,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Pakistan,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Palau,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Panama,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Papua New Guinea,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Paraguay,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Philippines,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Poland,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Portugal,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Qatar,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Romania,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Russia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Rwanda,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Saint Kitts and Nevis,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Saint Lucia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Saint Vincent and the Grenadines,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Samoa,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,San Marino,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Sao Tome and Principe,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Saudi Arabia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Senegal,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Serbia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Seychelles,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Sierra Leone,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Singapore,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Slovakia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Slovenia,Base Rate,,,0.3,,,Section 201,10
9903.45.25,8541.43.0010,Solomon Islands,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,Somalia,Base Rate,,,0.0,,,Section 201,10
9903.45.25,8541.43.0010,South Africa,Base Rate,,,0.0,,,Section 201,10
